Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
David Miranda,@davidmirandario,2021-02-14T23:46:07.000Z,"TODOS PELA VACINA!

Com a passarela vazia em 2021, foliões de São Paulo pintaram a passarela do Sambódromo do Anhembi com mensagem em apoio à campanha de vacinação contra a Covid-19

Via 
@MidiaNINJA",,https://pbs.twimg.com/media/EuOYuPzXAAQIT2B?format=jpg&name=small,2,35,340
mariotto,@mariottex,2021-02-14T23:07:16.000Z,fred tomou a vacina hoje,,https://pbs.twimg.com/media/EuOP1EcXYAAyray?format=jpg&name=small,0,0,6
Angeli,@Angeli_,2021-02-14T22:46:22.000Z,"Enquanto isso.. O Brasil sem vacina e sem carnaval... 
.
#charge original publicada na 
@folha
 2012.
.
#angeli #galeriaangeli #chargepolitica #politicalcartoons #humor #forabolsonaro #violenciaurbana",,https://pbs.twimg.com/media/EuOLCphXYAwxZrg?format=jpg&name=small,1,22,139
exercitooficial,@exercitooficial,2021-02-14T23:45:54.000Z,"Militares do Exército no Comando Militar do Sul seguem no apoio aos órgãos de saúde de Porto Alegre na vacinação de idosos contra a covid-19.
Saiba mais: https://mla.bs/ef0cfb2d
#EBpreservandovidas
#SemprepeloBrasil",,https://pbs.twimg.com/ext_tw_video_thumb/1361099354724065281/pu/img/ledXkpImvuUgXb86.jpg,44,119,850
Osmar Terra,@OsmarTerra,2021-02-14T23:00:59.000Z,"Reino Unido será dos primeiros países a terminar epidemia da Covid 19.E pela imunidade de rebanho.A cepa mais infectante do vírus já imunizou acima de 60% da população.Lockdowns iniciados em23/3 e 5/11( linha vermelha)não evitaram os óbitos,e a vacina ainda não teve tempo de agir",,https://pbs.twimg.com/media/EuOOYsCXMAYMCdw?format=jpg&name=small,63,373,1700
Juliana,@jufinaflor,2021-02-14T22:06:29.000Z,"Tirei uma foto bem dramática da quadra da Vila rs

Essas nuvens escuras bem no clima do carnaval do corona",,https://pbs.twimg.com/media/EuOB2h3WYAQ08Qr?format=jpg&name=small,1,0,7
Yasmim Secron,@yasmimsecron,2021-02-14T23:06:14.000Z,Petiscos e cerveja gelada para manter a sanidade até a vacina.,,https://pbs.twimg.com/media/EuOPl6FWYAcbDD0?format=jpg&name=small,0,0,8
Mú Carvalho,@Moozenza,2021-02-14T23:23:55.000Z,"“Não vejo a hora de virar jacaré”
Moozenza KonEme",GIF,https://pbs.twimg.com/tweet_video_thumb/EuOTorLXEAYqy8u.jpg,1,0,16
Andre Spritzer,@reztirps,2021-02-14T21:21:52.000Z,Governo Bolsonaro recusou 70 milhões de doses dessa vacina.,"Comentar o Tweet
Reuters
@Reuters
 · 14 de fev
Israeli study finds 94% drop in symptomatic COVID-19 cases with Pfizer vaccine http://reut.rs/3qnkvrh",https://pbs.twimg.com/profile_images/1194751949821939712/3VBu4_Sa_mini.jpg,0,0,16
Fernanda Melchionna,@fernandapsol,2021-02-14T21:44:56.000Z,"Sapucaí, sem desfiles, homenageia com iluminação especial vítimas da COVID-19 nesse Carnaval! Já são mais de 238 mil vidas perdidas no país. Nossa urgência agora é a luta por vacina para todos e salvar vidas para garantir a folia no próximo carnaval!",,https://pbs.twimg.com/media/EuN8-z-XMAQlTqN?format=jpg&name=small,1,12,140
Jovem Pan News,@JovemPanNews,2021-02-14T23:30:03.000Z,"Anvisa vai vistoriar fábricas das vacinas Covaxin e Sputnik V em março.

https://buff.ly/2Zn0rcF",,https://pbs.twimg.com/media/EuOVCsoWQAIQ1U1?format=jpg&name=small,3,6,43
Manu Nicola,@manunicola,2021-02-14T21:32:23.000Z,"Organização, respeito e carinho pela população. Foram dois dias de drive-thru de vacinação para idosos acima de 85 anos. O que vimos,  foram jovens nos seus 90, 95, 101, 102 anos tomando uma dose de esperança. O que vi? Que temos tanto pra aprender com eles! ",,https://pbs.twimg.com/media/EuN6GRMXYAowPHJ?format=jpg&name=360x360,0,0,3
afrodeusa,@HanySaara,2021-02-14T22:28:41.000Z,ódio coronavírus,"Comentar o Tweet
povão
@falacapixa
 · 13 de fev
SAUDADES DO CARNAVIX NÉ MEUS CAPIXABAAAAAS",https://pbs.twimg.com/profile_images/651393496004194304/W3WVGsbJ_mini.jpg,0,0,3
Weverton Coelho,@skullrabbitlive,2021-02-14T23:13:28.000Z,"TOMA NA BUNDA, LARGA NOIS AI CORONGA ","Comentar o Tweet
Vegas
@vegaslivebr
 · 14 de fev
Domingo de carnaval eu so consigo lembrar do carnaval do ano passado pelas ruas de São Paulo ",https://pbs.twimg.com/profile_images/1293725538398412807/yu598Boc_mini.jpg,0,0,3
ana luisa | team gil e sarah,@feministana_,2021-02-14T23:26:41.000Z,A PATROA AVISOU!!!!! Vacina SIM! ,,https://pbs.twimg.com/media/EuOUReHWgAEU2bI?format=jpg&name=small,0,3,15
Folha de S.Paulo,@folha,2021-02-14T22:00:01.000Z,"Drauzio Varella | A vacinação contra o coronavírus virou uma bagunça no Brasil. Tem cabimento vacinar terapeutas e personal trainers antes dos mais velhos, que representam 70% dos mortos?","A vacinação contra o coronavírus virou uma bagunça no Brasil - 13/02/2021 - Drauzio Varella - Folha
Tem cabimento vacinar terapeutas e personal trainers antes dos mais velhos, que representam 70% dos mortos?
folha.uol.com.br",https://pbs.twimg.com/card_img/1360656764048269319/wzT1f4RR?format=jpg&name=small,38,136,914
JSPendot,@JSPendot,2021-02-14T22:18:12.000Z,"""Vários países, inclusive d América Latina, assinaram acordos p/compra das vacinas. Já receberam e estão aplicando a segunda dose. A Pfizer ofereceu em agosto/20, 70 milhões de doses ao Brasil e foi ignorada. Ao q parece, o problema não está nos laboratórios...""(
@Shadowtweetando
)",,https://pbs.twimg.com/media/EuOEmUWWQAE9kmj?format=jpg&name=small,5,42,98
Giselle Bezerra,@gisellebezerra,2021-02-14T23:04:20.000Z,"Meu ano novo começa hoje e meu desejo é muita luz, amor, paz, sucesso, saúde e VACINA para todos!! 
 4.2!!",,https://pbs.twimg.com/media/EuOPJ2hWgAMApBr?format=jpg&name=small,38,22,602
lua,@f4ithh_,2021-02-14T21:21:49.000Z,eu te odeio corona vírus ,"Comentar o Tweet
FLA DA DEPRESSÃO
@_FlaDaDepressao
 · 14 de fev
Imagina esse Flamengo x Inter com torcida, pqp. Que clima absurdo seria",https://pbs.twimg.com/profile_images/1361168844212097028/0LJkCD2H_mini.jpg,0,0,0
castainha de caju obcecada por she-ra,@_cerisierr,2021-02-14T22:01:34.000Z,Essa é total minha história com a UFMG e o corona me tombando,"Comentar o Tweet
larão (assistindo bbb)
@laraaldlem
 · 14 de fev
Em resposta a @purafervecao
Eu vivia falando q ia fazer faculdade na ufop e ia ter uma vida universitária de putaria e cachaça, chegou o sisu 20.1 e o resultado , passei em chamada regular!!! Fiquei feliz pra caralho, quase perdi a vaga por uns problemas com o meu histórico escolar, recuperei por ordem+",https://pbs.twimg.com/profile_images/1297244980180852736/aMmMKd6M_mini.jpg,1,0,1
rafaela,@rafaelamoraess_,2021-02-14T23:47:04.000Z,corona te odeio,"Comentar o Tweet
twitch.tv/oluquinha
@luquinha
 · 13 de fev
um dia no Brasil nós já estivemos assim:",https://pbs.twimg.com/profile_images/1342703691988668416/b2EOw1cC_mini.jpg,0,0,0
Rock Fandom BR,@rockfandombr,2021-02-14T22:57:41.000Z, Mais um vacinado! Geezer Butler (Black Sabbath) tomou a segunda dose da vacina contra covid-19.,,https://pbs.twimg.com/media/EuONogNXcAIxR6G?format=jpg&name=900x900,2,8,149
Jornal Correio,@correio24horas,2021-02-14T22:35:49.000Z,"Anvisa vai vistoriar fábricas das vacinas Covaxin e Sputnik V em março http://glo.bo/3b48l05

Imunizantes ainda não têm pedido de uso emergencial no país #correio24h",,https://pbs.twimg.com/media/EuOIoUXXIAQiK1k?format=jpg&name=small,4,1,34
DCM ONLINE,@DCM_online,2021-02-14T21:33:37.000Z,"‘O povo quer portar cartão de vacina, e não arma’, diz padre Júlio Lancellotti","'O povo quer portar cartão de vacina, e não arma', diz padre Júlio Lancellotti
O padre Júlio Lancellotti foi às redes sociais, neste domingo (14), comentar a recente decisão do governo de Jair Bolsonaro (sem partido) de editar 4 decretos para facilitar acesso e aquisição de...
diariodocentrodomundo.com.br",https://pbs.twimg.com/card_img/1360280877553635334/nE2pK1if?format=jpg&name=small,26,405,1800
"Manuel Loureiro, Lda",@manueloureiro2,2021-02-14T22:56:18.000Z,O PS já terá atualizado o seu célebre gráfico sobre a vacinação na Europa?,,https://pbs.twimg.com/media/EuONUSTXYAAimyB?format=jpg&name=small,4,14,38
José Guimarães,@guimaraes13PT,2021-02-14T22:08:43.000Z,"As domésticas estão sofrendo com os efeitos da pandemia, muitas foram demitidas, outras estão trabalhando sem carteira assinada, sem direitos, correndo o risco de contaminação. Sem auxílio emergencial e vacina, o governo brinca com a vida de milhões de trabalhadores.",,https://pbs.twimg.com/media/EuOCa5nWYAAMCOm?format=jpg&name=small,5,25,66
depê,@giramundocao,2021-02-14T21:36:02.000Z,e assim nasce o coronga das maquinas,,https://pbs.twimg.com/media/EuN67LoXYAElLpK?format=jpg&name=small,1,0,3
Irmãs ICM,@IrmasICM,2021-02-14T22:46:07.000Z,Irmãs Therezinha Viera e Teresinha Prezzi recebem a vacina contra a Covid-19. Momento de gratidão e esperança!,,https://pbs.twimg.com/media/EuOKylrWQAc4ba3?format=jpg&name=360x360,0,0,3
Fafate Costa,@FafateCosta,2021-02-14T23:11:57.000Z,"""Eu quero vacina, respeito, verdade e misericórdia"".",,https://pbs.twimg.com/media/EuOQ5e4XYAAujmo?format=jpg&name=small,0,0,1
Maria Eugênia,@Maria5ugenia,2021-02-14T23:52:59.000Z,"Depois de infindáveis 14 dias de internação, entre as incertezas dos altos e baixos da Covid-19, vivendo num país com mais de 1000 mortes/dia... Hoje recebemos alta! 

Minha mãe sobreviveu ao Coronavírus!!!!!!!",,https://pbs.twimg.com/media/EuOaR7RWYAEmHqk?format=jpg&name=small,6,0,47
AmoRena,@TaRusCa,2021-02-14T23:08:26.000Z,"E eu, que inventei de ir jogar paciência num domingo de carnaval, pq o coronga não tinha o que fazer",,https://pbs.twimg.com/media/EuOQGAhXEAECtT2?format=jpg&name=small,0,0,2
Peso argentino,@LeonelAzarado,2021-02-14T21:58:20.000Z,"Último carnaval que pulei, junto com a 
@WSoninho
, 4 a.C. (antes do Corona)",,https://pbs.twimg.com/media/EuOADWEWQAAnkTT?format=jpg&name=small,1,0,7
Pagodes Recife,@pagodesrecife,2021-02-14T22:48:37.000Z,"Eu e meus amigos correndo pra tomar a vacina e chegar no pagode 
o mais rápido possível ",,https://pbs.twimg.com/media/EuOLjiWXUAA-dqo?format=jpg&name=small,0,0,0
ana៹,@Iwtcarlson,2021-02-14T22:41:04.000Z,EU ODEIO O CORONA O SORRISO QUE ELE TÁ POR BAIXO DESSA MÁSCARA MLK QUE SACO,,https://pbs.twimg.com/media/EuOJ1GkWgAI3HMf?format=jpg&name=small,0,0,0
Mi M,@srta_mma,2021-02-14T22:30:49.000Z,"Vacina, Respeito, Verdade e Misericórdia ",,https://pbs.twimg.com/ext_tw_video_thumb/1361080457476116480/pu/img/pDUyTJtqPbmZn8rC.jpg,0,0,1
lana&yazz conta de besties,@houisimprint,2021-02-14T23:11:14.000Z,"corona sério eu te odeio, eu ia poder ver o harry sorrindo sem a máscara que ódio",,https://pbs.twimg.com/media/EuOQvNIXIAECJU9?format=jpg&name=small,0,0,1
cadelinha do BBB,@Brenin,2021-02-14T22:42:42.000Z,Estou doido para começar  a vacinação da população de risco que fuma maconha e cheira lolo,GIF,https://pbs.twimg.com/tweet_video_thumb/EuOKM0bXAAQa6Mi.jpg,0,1,1
Wellington,@macgaren,2021-02-14T23:12:35.000Z,Antes da vacina/depois da vacina.,,https://pbs.twimg.com/media/EuORC7zXYBcQvM9?format=jpg&name=small,0,0,3
✦*.:｡Bella❈ ✦ TREASURE ROTY,@xbellaxs,2021-02-14T21:23:50.000Z,"Eu tô com saudade de me arrumar e ser uma grande gostosa 
Corona já cansei de você",,https://pbs.twimg.com/media/EuN4JwDXIAEjUXK?format=jpg&name=medium,0,0,0
Thata Finotto,@thata_finotto,2021-02-14T23:39:15.000Z,"Se tomar vacina vira jacaré, eu queira encomendar logo um galão de 5L pra virar a Cuca. 
 ",GIF,https://pbs.twimg.com/tweet_video_thumb/EuOXJMHWQAMYAaI.jpg,2,2,21
dani 𖥸,@minypeace,2021-02-14T23:45:36.000Z,corona por favor vá embora,,https://pbs.twimg.com/media/EuOYmmoXEAAWNMu?format=jpg&name=small,0,0,1
Bianca,@indellicada,2021-02-14T22:39:56.000Z,Eu alimento meu jacaré (pessoa vacinada) com banana. Veganismo reina,,https://pbs.twimg.com/media/EuOJknZXcAMcg3Q?format=jpg&name=medium,0,0,0
Mary ×͜×,@mary_souza___,2021-02-14T22:43:15.000Z,Corona seu filho de uma puta eu te odeio eu so queria ver o sorrisinho dele,,https://pbs.twimg.com/media/EuOKUb1XUAc0ZPh?format=jpg&name=360x360,0,0,1
priestly,@millfism,2021-02-14T23:46:34.000Z,"os dois lados da moeda uma participando de campanha de vacinação e a outra antivax 
 equilíbrio até nas favs é tudo",,https://pbs.twimg.com/media/EuOY0r-XUAE_5RJ?format=jpg&name=360x360,7,2,28
Arthur Cunha,@Arthur_Cunha_,2021-02-14T21:40:09.000Z,Até roupa de vacina eu já tenho... #vemvacina #CoronavirusVaccine,,https://pbs.twimg.com/media/EuN744rXMAALe_R?format=jpg&name=small,0,0,1
ei psiu ju,@juzorzo,2021-02-14T22:55:39.000Z,"Quem mostra a língua pede ?????????????? Tudo que eu queria era tá beijando umas boca nas festinhas de carnaval. CORONA EU TE ODEIO 
  #Carnaval2021",,https://pbs.twimg.com/media/EuONKsVWYAYL4i-?format=jpg&name=900x900,0,0,1
Paulinho Barcelos,@paulinhopoprock,2021-02-14T21:51:30.000Z,"U.R.G.E.N.T.E.!_FERIADÃO DE CARNAVAL_CORONA VÍRUS _CRUZ ALTA SEGUE REGISTRANDO UM ALTO NÚMERO DE CONTAMINADOS: 73 NO BOLETIM DE DOMINGO 

Os dados estão no boletim da vigilância epidemiológica do município. 

Use máscara!
MANTENHA o distanciamento social!
Higieniza as mãos!",,https://pbs.twimg.com/media/EuN-duDXMAoLYfd?format=jpg&name=small,0,3,9
Luiza Caires - jornalista de ciências,@luizacaires3,2021-02-14T23:42:38.000Z,"  Combinar doses de 2 vacinas diferentes pode ser mais eficiente?

Regime que usou
- 1 dose de vacina de mRNA
- 1 de adenovírus 

...induziu respostas imunes superiores comparado à vacinação de dose única em 
Pesquisa preliminar, ainda sem revisão e em animais, mas... ",,https://pbs.twimg.com/media/EuOXp3yWQAID2nd?format=jpg&name=small,12,136,1000
Garimpeiro,@pgiolli,2021-02-14T22:47:44.000Z,"Vacina ideológica !
Militares na anvisa atrasam registro da vacina russa SPUTINIK V considerada a mais eficaz e de fácil manejo","Comentar o Tweet
UOL
@UOL
 · 12 de fev
Com estoque no fim, cidades restringem vacinação e preveem parar campanhas http://zpr.io/RHYZz",https://pbs.twimg.com/profile_images/1145768271976833025/eJwMOVfN_mini.png,0,6,17
Rádio Oriental Sul,@OrientalSul,2021-02-14T21:33:25.000Z,"SAÚDE
Na próxima semana dias 15 e 16 Porto Alegre terá drive-trhu para vacinação de idosos contra COVID19.",,https://pbs.twimg.com/media/EuN6D4iWYAEOtva?format=jpg&name=360x360,0,0,0
Caixa,@Caixa1508,2021-02-14T23:00:09.000Z,O rapaz que é 10vezes melhor que o corona dizem elessssss,,https://pbs.twimg.com/media/EuOOMrnXIAA7bnF?format=jpg&name=small,0,0,2
Acid BaBy,@bfacheiro,2021-02-14T22:44:10.000Z,Saudades de ser uma diva numa Lisboa sem corona,,https://pbs.twimg.com/media/EuOKiXuXUAYuDi8?format=jpg&name=small,1,0,14
aissa ❀,@shwnsaftynet,2021-02-14T22:52:45.000Z,por culpa do corona eu não to em salvador agora,,https://pbs.twimg.com/media/EuOMgaXWYAEhCyo?format=jpg&name=small,0,0,0
m.f.,@shwndevotion,2021-02-14T22:35:51.000Z,"Q VONTADE DE APERTAAAAAAR
DESGRAÇA DE CORONA EU SO QUERIA VER O SORRISO DELE ERA TUDO OQ EU QUERIA PRA ACABAR MEU DIA BEM",,https://pbs.twimg.com/media/EuOIoxZXMAE8a9L?format=jpg&name=small,0,0,0
Mário Bittencourt,@oflumedomina,2021-02-14T21:47:15.000Z,"Parabéns a todos os tricolores que amam o clube acima de tudo. Agora, sempre com os pés no chão, vamos em busca da classificação na fase de grupos.",,https://pbs.twimg.com/ext_tw_video_thumb/1361069493674536962/pu/img/aZD2K54nacBr6Rqd.jpg,712,380,2500
Anderson Cruz,@SAMBANALAJE,2021-02-14T22:26:59.000Z,"Corona, vá embora!",,https://pbs.twimg.com/media/EuOGm8rXYAMfp6C?format=jpg&name=small,0,0,1
fenotipicamente indisposta,@daniellefranz,2021-02-14T21:34:00.000Z,Eu não comprei uma capa de chuva pra Corona não né,,https://pbs.twimg.com/media/EuN6eoyXIAoYZLp?format=jpg&name=small,0,0,4
S̶n̶u̶u̶u̶r̶t̶y̶ ̶o̶ ̶c̶a̶n̶s̶a̶d̶o̶ ̶,@Snuuuurty,2021-02-14T21:58:37.000Z,Essa é a tal arte moderna que vcs criticam? Como tem coragem??,,https://pbs.twimg.com/media/EuOAHg7XEAA_jTt?format=jpg&name=small,0,0,0
𝖑𝖆𝖚𝖗𝖆ッ,@LauraaTerra,2021-02-14T21:31:35.000Z,"cara eu vou voltar p casa e vou direto p casa de marcos, se essa vadia me passar corona pelo menos eu morro depois de ter visto ele",,https://pbs.twimg.com/media/EuN57NaWYAEcx0u?format=jpg&name=small,0,0,0
Marcos Santos,@MarcosSantosAM,2021-02-14T21:46:49.000Z,Vacinação tem dia 'tranquilo' neste domingo e imunização continua na segunda-feira (15) - https://portalmarcossantos.com.br/2021/02/14/vacinacao-tem-dia-tranquilo-neste-domingo-e-imunizacao-continua-na-segunda-feira-15/…,,https://pbs.twimg.com/media/EuN9aeUXIAoufzY?format=jpg&name=small,0,0,2
Alinne,@the3rdsix,2021-02-14T21:37:17.000Z,"HAHAHAHAHA lembrando do escândalo que eu dei quando eu tinha uns 3/4 anos quando vi essa ilustração no cartão de vacinação.
Aos prantos eu EXIGI que minha mãe me explicasse quem era essa garota no colo dela.

Fé das maluquinhas. ",,https://pbs.twimg.com/media/EuN7O8ZXcAAb_yp?format=jpg&name=small,1,0,1
Rodrigo Maia,@RodrigoMaia,2021-02-14T23:31:45.000Z,Bolsonaro considera a parte pelo todo. Acha que seu mundo extremo representa o país. O povo não está vibrando. O povo não quer armas. A população anseia pelas vacinas.,"Comentar o Tweet
O Globo Brasil
@OGloboPolitica
 · 14 de fev
'O povo tá vibrando', diz @jairbolsonaro sobre a leva de decretos que facilitam o acesso a armas no Brasil. https://glo.bo/3aoSlXH",https://pbs.twimg.com/profile_images/1022911612607516673/L8puc3-v_mini.jpg,6200,841,8400
obrenoxx,@obrenoxx,2021-02-14T22:15:14.000Z,Tomei a vacina // Partiu bailão,,https://pbs.twimg.com/media/EuOD6bSXIAMxR6b?format=jpg&name=360x360,0,0,2
status_pocoyo,@videosstatuss,2021-02-14T22:29:04.000Z,"""prefere andar num jacaré, ou admitir que está errada?""
minha mãe:",,https://pbs.twimg.com/media/EuOHFhDXUAMYo1G?format=jpg&name=small,0,0,0
𝑷𝒂𝒖𝒍𝒐 𝑻𝒉𝒆 𝑨𝒏𝒈𝒆𝒍 | LEIA O FIXADO,@PauloTheAngel,2021-02-14T23:08:37.000Z,A única coisa que faltou pra eu achar Cidade Invisível perfeita era a Cuca ficar com cara de jacaré,,https://pbs.twimg.com/media/EuOQHFFXYAMf81e?format=jpg&name=small,0,0,0
mi,@stormmixz,2021-02-14T22:08:28.000Z,corona eu te odeio sério,,https://pbs.twimg.com/media/EuOCX0FXYAICKP_?format=jpg&name=small,0,0,0
Prefeitura de Maricá,@MaricaPref,2021-02-14T23:51:48.000Z," Boletim nº 335 -14/02
                                                                                                  
A Secretaria de Saúde de Maricá divulga diariamente as informações sobre medidas de prevenção à propagação do novo coronavírus.

https://bit.ly/2ZuGfpH",,https://pbs.twimg.com/media/EuOaA29XEAIOgMQ?format=jpg&name=360x360,0,0,2
"CARRO BIXO 22
✪",@reidacavalera22,2021-02-14T22:49:47.000Z,CORONA VÍRUS BROTOU NA ESPANHA QUEBRANDO TUDO NO PASSINHO DA ESCADARIA SEDUZINDO A TROPA ,,https://pbs.twimg.com/ext_tw_video_thumb/1361085127099625474/pu/img/Ly5-pPECxx_mLYjk.jpg,0,1,4
"BARBAFLAᶜʳᶠ
OTO",@Barbafla,2021-02-14T23:00:08.000Z,A FELICIDADE DE QUEM ACABOU DE TOMAR A VACINA ,,https://pbs.twimg.com/ext_tw_video_thumb/1361086709732167682/pu/img/zWlOIKldO9VMbsen.jpg,0,0,2
andreza matais,@andrezamatais,2021-02-14T23:28:05.000Z,"Vacina para a gente voltar a ter Carnaval, vacina para gente não perder mais ninguém, vacina para gente resgatar a alegria, vacina para nossos idosos, vacina para ter abraço! Entre nessa campanha você também! #VacinaSim",,https://pbs.twimg.com/media/EuOUWznWgAEDShY?format=jpg&name=900x900,9,25,117
Mikael,@Mikael66851446,2021-02-14T22:44:46.000Z,"Será q falta muito para eu tomar vacina e virar jacaré? 

Ansioso por esse momento",,https://pbs.twimg.com/media/EuOKrRYWgAsSIIq?format=jpg&name=small,1,0,2
Fabio Jordao Kuester,@fabiokuester,2021-02-14T22:18:57.000Z,"Nenhuma mudança
Agora quero testar a vacina",,https://pbs.twimg.com/media/EuOEuKRXMAE64l8?format=jpg&name=medium,0,0,0
Não está sendo fácil,@esquerdistassim,2021-02-14T23:14:05.000Z,"Ei, vc, brasileiro que ainda não morreu de #COVID19, apesar de ainda não ter tomado a vacina, e que segue desempregado ou com baixa renda: Agora vc já pode ter 6 armas em casa! Conquista do Jair!

Prioridades, Manolo!

#ForaBolsonaroGenocida",,https://pbs.twimg.com/media/EuORYOpXAAEV3Jf?format=jpg&name=small,0,1,4
"tay.
²⁸",@houisfaIIs,2021-02-14T22:37:55.000Z,CORONA VÍRUS EU TE ODEIO POR NOS FAZER USAR MÁSCARA E TER QUE ESCONDER O SORRISO PERFEITO DO HARRY,,https://pbs.twimg.com/media/EuOJHEmXIAAnzXI?format=jpg&name=360x360,0,1,2
Rangel Sales,@rsales13,2021-02-14T22:02:14.000Z,"Decisão sensata, previsível e necessária.","Empregados podem ser demitidos por justa causa caso não tomem vacina
De acordo com o Ministério Público do Trabalho, funcionários devem apresentar laudo caso não possam tomar o imunizante
em.com.br",https://pbs.twimg.com/card_img/1361067198865793026/LPmDH-ad?format=jpg&name=small,0,0,2
Regional Press - RP10,@PortalRP10,2021-02-14T22:31:13.000Z,Variante de Manaus do coronavírus é encontrada na cidade de São Paulo - Leia mais no site https://rp10.com.br/2021/02/variante-de-manaus-do-coronavirus-e-encontrada-na-cidade-de-sao-paulo/…,,https://pbs.twimg.com/media/EuOHk96WYAAHbLF?format=jpg&name=small,0,0,0
ზ Isadora Lima,@dorinhali,2021-02-14T22:41:51.000Z,"Carnaval 2021! 
 

Vai embora Corona Vírus ",,https://pbs.twimg.com/media/EuOKAncWQAMpR0H?format=jpg&name=medium,0,0,1
ʟᴜᴄᴀs • ᴡᴀɴᴅᴀᴠɪsɪᴏɴ sᴘᴏɪʟᴇʀs,@poguxs,2021-02-14T22:29:06.000Z,Corona você me paga por não me deixar dançar essa música no bloquinho,"Comentar o Tweet
jotta&daisy conta de casal
@wakeupjotta
 · 14 de fev
nem chamou, eu já fui
se der bom, vai dar ruim
cê não vai esquecer
vou botar pra fuder",https://pbs.twimg.com/profile_images/1359642068172345346/hR7pNWb2_mini.jpg,1,0,0
Kleber Karpov,@kleberkarpov,2021-02-14T23:58:38.000Z,"Quais as diferenças entre os sintomas da Covid-19 e dengue?

https://politicadistrital.com.br/2021/02/14/quais-as-diferencas-entre-os-sintomas-da-covid-19-e-dengue/…

#Coronavírus #Covid19 #Dengue","Quais as diferenças entre os sintomas da Covid-19 e dengue? – Portal Política Distrital - Notícias...
Febre, dor de cabeça e no corpo são sintomas comuns a mais de uma doença. Nos tempos atuais, podem levar uma pessoa a pensar que contraiu o coronavírus (Covid-19). Só que esses mesmos sintomas podem...
politicadistrital.com.br",https://pbs.twimg.com/card_img/1361100910676606979/zbHg1HHq?format=jpg&name=small,0,0,1
Бpyнa,@bubblwgumbitch,2021-02-14T23:04:58.000Z,vai sair umas 5 mutações do corona depois do carnaval,"Comentar o Tweet
Estado de Minas
@em_com
 · 14 de fev
Rio interdita 14 estabelecimentos por irregularidades no carnaval
https://bit.ly/3dd1XX7
1:37
4,8 mil visualizações",https://pbs.twimg.com/profile_images/1171108108585881601/LMcaP7Rm_mini.jpg,0,0,0
Matheus,@matheusfernal,2021-02-14T22:47:10.000Z,Medo disso estar aqui pra alguém atravessa a Ellie pelas ruas alagadas do Rio de Janeiro depois do corona vairus acabar com a sociedade como conhecemos.,,https://pbs.twimg.com/media/EuOLOqgWYAIlPqy?format=jpg&name=small,0,0,1
a.g,@annagabriella_m,2021-02-14T22:31:05.000Z,Corona vai embora prfv ja to entrando em depressão,"Comentar o Tweet
raquel raquel
@paraosloucos
 · 14 de fev
já que não tem carnaval pelo menos posso passar esse vídeo em looping na minha mente",https://pbs.twimg.com/profile_images/1355587581061320706/szOVscVO_mini.jpg,0,0,3
Renata Costa Bravo Oliveira,@RenataCostaBra1,2021-02-14T21:48:52.000Z," BOLETIM CORONAVÍRUS São 35.499 casos confirmados. Temos 93 pacientes internados, sendo 46 em UTI. São 1.722 altas hospitalares e 30.535 pessoas recuperadas. Óbitos confirmados chegam a 1.065.",,https://pbs.twimg.com/media/EuN91sPWgAAP2Pm?format=jpg&name=small,0,0,0
MILLY◡̈,@mysweeharry,2021-02-14T23:43:51.000Z,tá mas se não fosse o corona a gente teria ele...sorrindo...com...esse...chapeuzinho...vou...me...j,,https://pbs.twimg.com/media/EuOYM6FXcAIHjxp?format=jpg&name=small,2,0,1
ale,@cheernamjoon,2021-02-14T23:15:45.000Z,era pra eu estar na sapucai nesse momento morre corona,,https://pbs.twimg.com/media/EuORxNeXEAYiX3c?format=jpg&name=small,0,0,0
Israel Agora e Sempre,@AgoraIsrael,2021-02-14T21:53:31.000Z,"ISRAELENSES DESCOBREM QUE UMA DOSE DA VACINA PFIZER AJUDA A IMPEDIR A PROPAGAÇÃO DO CORONA
1 dose da vacina provoca forte resposta imunológica em pessoas previamente infectadas, de acordo com estudo da Bar-Ilan University e Ziv Medical Center.

http://israelagora.com.br/israel/atualidades/biomedicina/israelenses-descobrem-que-uma-dose-da-vacina-pfizer-ajuda-a-impedir-a-propagacao-do-corona/…",,https://pbs.twimg.com/media/EuN-jNOXMAwGCbf?format=png&name=small,0,0,0
TuneIn Brasil,@tuneinbrasil,2021-02-14T23:00:21.000Z,"Covid-19: Brasil registra 239 mil mortes e 9,83 milhões de casos #RadioBombando #Coronavirus #Noticias","Gaúcha FM Porto Alegre
A Gaúcha FM faz parte do Grupo RBS que é uma das maiores empresas de comunicação multimídia do Brasil e a maior afiliada da Rede Globo no sul do país.
tunein.com",https://pbs.twimg.com/card_img/1362847043002064900/9YJ8BWre?format=png&name=240x240,0,0,0
meen,@arenvr,2021-02-14T23:55:20.000Z,corona virus ACABE IMEDIATAMENTE pra eu esbanjar a minha beleza nessa cidade,"Comentar o Tweet
meen
@arenvr
 · 14 de fev
comprei uma calça aqui fiquei linda demais",https://pbs.twimg.com/profile_images/1359950602898460674/F-KDGb7M_mini.jpg,0,0,0
