Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
Vitor,@S7Vitor,2021-02-18T23:03:29.000Z,"Hj painho foi vacinado contra o corona....muito engraçado, né? O macho q trouxe, e espalhou o vírus, pra dentro de casa e ainda foi o primeiro a ser vacinado 

A vida É ISTO",,https://pbs.twimg.com/media/Eui1Uj1WgAUUQfb?format=jpg&name=small,1,1,2
Samuel,@Samuel66184888,2021-02-18T22:15:19.000Z,28 casos da nova variante? O Globoplay mostra outros números. Por que a omissão nos telejornais? #SP2,,https://pbs.twimg.com/media/EuiqS3PXEAI8uNh?format=jpg&name=900x900,,1,1
malibu gaga,@gabrielbandeir_,2021-02-18T23:55:25.000Z,Os estados do Brasil PARANDO a vacinação porque acabaram as vacinas... vamos chegar em 2024 e a pandemia aqui ainda não vai ter acabado,,https://pbs.twimg.com/media/EujBNPoXIAEidhT?format=jpg&name=small,,1,4
Rafael Rodrigues,@rafadesouza_,2021-02-18T23:50:21.000Z,Vovó Nayr tomando a vacina em Jundiaí ,,https://pbs.twimg.com/ext_tw_video_thumb/1362549620879073285/pu/img/nL9Rr5LAI9zoZFP1.jpg,,,1
Leo Sapu,@leozera871,2021-02-18T22:11:53.000Z,Hj sai um jacaré frito and frito,,https://pbs.twimg.com/media/EuipgoNXcAIFytP?format=jpg&name=medium,,,
Paulo Silveira,@PauloSilveira40,2021-02-18T21:59:13.000Z,Nossa Comissão de Acompanhamento da Vacinação trará informações atualizadas para a população de Gravataí.,,https://pbs.twimg.com/ext_tw_video_thumb/1362522009721327619/pu/img/7lxr79WQzlNwnSFb.jpg,,,1
Antonio Omar Spencer,@God_is_Black_,2021-02-18T23:02:34.000Z,"Por cá, a vacina que ainda não restou, vai para o irmão do cunhado da prima","Comentar o Tweet
Diário de Notícias
@dntwit
 · 18 de fev
Reino Unido promete excedente de vacinas a países em desenvolvimento http://dlvr.it/Rt0vv0",https://pbs.twimg.com/profile_images/1618752141/dn_avatar_mini.jpg,,,
mãe de planta,@AntiNathi,2021-02-18T23:33:10.000Z,falei pra mulher q a vacina da covid nao tem nd a ver com querer matar os outros e etc a mulher postou uma INDIRETA NO INSTAGRAM KKKKKK,,https://pbs.twimg.com/media/Eui8HboXMAc4Act?format=jpg&name=medium,1,,
Coldplay Brasil,@coldplaybrasil,2021-02-18T23:58:29.000Z," URGENTE

O jornalista José Norberto Flesch apurou que Coldplay será uma das atrações do Rock In Rio deste ano. No entanto, a edição segue incerta devido aos números da pandemia e do ritmo da vacinação no país. A gente resume tudo aqui:","José Norberto Flesch anuncia Coldplay no Rock In Rio, mas edição continua incerta
Até o momento, nem o festival, nem a banda, confirmaram a apresentação. O festival depende do ritmo da vacinação contra a Covid-19
coldplaybrasil.com",https://pbs.twimg.com/card_img/1362551162319290369/8Yvjszsp?format=jpg&name=small,15,94,266
"Ethel Maciel, PhD - #TodosPelasVacinas",@EthelMaciel,2021-02-18T23:21:42.000Z,"Uma TV do Reino Unido me pediu uma entrevista amanhã. Dentre as perguntas: Você gostaria de ver outros países (ex. Reino Unido) oferecendo ao Brasil suas vacinas excedentes?
Eu tive vergonha: o problema do Brasil nunca foi dinheiro. Como chegamos a isso?","Boris Johnson to pledge surplus Covid vaccine to poorer countries at G7
PM to counter accusations that richest countries are piling up supplies and creating global inequality
theguardian.com",https://pbs.twimg.com/card_img/1362532233186209793/s0PGk5G5?format=jpg&name=small,39,150,"1,1 mil"
¨¨WAGNER¨¨,@wagnersmacedo1,2021-02-18T23:09:46.000Z,"Sem oração nós não vamos nos livrar dessa praga desse coronavírus.     Glória ao nosso Senhor JESUS CRISTO, amém ",,https://pbs.twimg.com/media/Eui2wqPXYAIpGoR?format=jpg&name=small,,,
"Felpopinho
Fimose gvng",@OnboardFelipe,2021-02-18T23:27:39.000Z,Estou com medo de começar a ler essa obra-prima da literatura moderna,,https://pbs.twimg.com/media/Eui62TmWgAIbo7J?format=jpg&name=small,,,
Fábio Perrucci,@fcperrucci,2021-02-18T22:42:38.000Z,"Acompanhamento detalhado de casos e óbitos no mundo:
#covid #covid19 #covid19brasil #usemascara
 #fiqueemcasa #saude #vacina #vacinaparatodosjá",,https://pbs.twimg.com/media/EuiwiyDXcAEcNA-?format=jpg&name=small,,,2
★ 𝘼𝙣𝙣𝙚 !!,@D4RKENMA,2021-02-18T23:03:37.000Z,E o corona vírus caralho????,,https://pbs.twimg.com/media/Eui1WkUXUAEr0Nc?format=jpg&name=small,,,
Sandra Meireles.,@SandraMeireles2,2021-02-18T23:23:05.000Z,O Panorama da BBC contestando que a vacina Covid-19 não contém produtos de origem animal.  Este folheto da AstraZeneca diz adenovírus de chimpanzé e rim embrionário humano geneticamente modificado.  Leia de novo.  Embrionário significa células fetais.,,https://pbs.twimg.com/media/Eui5zsRXYAgMvBI?format=jpg&name=small,,,1
𝖊𝖒𝖒𝖆,@sickemma,2021-02-18T23:02:47.000Z,corona fez com q a the1975 parasse de fazer shows no caso eles estao pobres e matt healy esta fazendo suas próprias roupas e ta muito triste de assistir estou com medo,,https://pbs.twimg.com/media/Eui1J7EVkAEo71p?format=jpg&name=small,1,,1
Élio Kohut,@eliokohut,2021-02-18T23:25:33.000Z,Volta a cair os casos ativos de coronavírus em Prudentópolis https://intervalodanoticias.blogspot.com/2021/02/volta-cair-os-casos-ativos-de.html…,,https://pbs.twimg.com/media/Eui6XiRXMAMRPuo?format=jpg&name=small,,,1
Nair Santos,@NairSan64289148,2021-02-18T23:04:53.000Z,Que adianta funcionar se não tem vacina.,"Comentar o Tweet
Claudio Osti
@pacocacomcebola
 · 18 de fev
Boa notícia: Centro de Imunização na Zona Norte começa a funcionar https://pacocacomcebola.com.br/destaque/boa-noticia-centro-de-imunizacao-na-zona-norte-comeca-a-funcionar/…",https://pbs.twimg.com/profile_images/1740299409/eu-op2_mini.jpg,,,
Waiti,@waitixoxo,2021-02-18T22:42:38.000Z,"Estou imunizada tomei a segunda dose da vacina Coronavac hoje 18/02/2021 então me chame para a vida noturna estou meio que liberada, e tbm estou voltando pra Goiânia. Bjs #sobreviviapandemia",,https://pbs.twimg.com/media/EuiwjIlXEAAejot?format=jpg&name=medium,1,1,7
@Dayse @PTDemocracia,@Dayse @PTDemocracia,2021-02-18T23:44:39.000Z,"Enquanto o governo não toma vergonha na cara e compra vacina para todos, vamos continuar mantendo o isolamento social, usando máscaras, lavando bem as mãos e principalmente cobrando vacinação!
#VacinaJa",,https://pbs.twimg.com/media/Eui-vm2XMAQZXxF?format=jpg&name=small,,4,13
@916ruan,@916ruan,2021-02-18T22:53:11.000Z,"CARA OLHA O TANTO DE JACARÉ, AQLS BRILHOS NO FUNDO ERAM MAIS JACARÉS",,https://pbs.twimg.com/ext_tw_video_thumb/1362535610855088128/pu/img/bUEQSAxN4kW4Oyfa.jpg,2,,3
Pedro H. Medeiros,@PedroMedeir05,2021-02-18T22:22:30.000Z,"Bolsonaro e irmãos votam por vacinar a mãe que mora em SP

Enfermeiro vai à casa e aplica a vacina de Oxford, deixando o cartão de vacina comprovando

2h depois ele volta, rasga o cartão antigo e  entrega um novo, escrito vacina do Butantã, só p/ sair na mídia q foi a Coronavac",,https://pbs.twimg.com/media/Euir8SEXAAA0Ntw?format=jpg&name=small,73,365,1 mil
Pleno.News,@PlenoNews,2021-02-18T22:34:13.000Z,Covid: Venezuela começa a vacinar funcionários da área da saúde #coronavirus,"Covid: Venezuela começa a vacinar profissionais de saúde
Governo espera imunizar 70% da população antes do final do ano
pleno.news",https://pbs.twimg.com/card_img/1362530903755472897/rWFu-pen?format=png&name=small,,1,2
"Metrópoles (de
)",@Metropoles,2021-02-18T22:47:08.000Z,".
@jairbolsonaro
 diz que mãe recebeu vacina da AstraZeneca, e não a Coronavac. 

O presidente afirmou que o profissional que a vacinou alterou o cartão de vacinação para dizer que o imunizante usado foi o do Butantan https://bityli.com/BhWYc",,https://pbs.twimg.com/media/Euixk46XMAMfhK5?format=jpg&name=small,651,894,"1,5 mil"
Politica e Coronavirus california e america latina,@EleicoesL,2021-02-18T22:54:07.000Z,"Atenção
Republica Dominicana
O país começou ontem também a vacinação contra o coronavirus.",,https://pbs.twimg.com/media/EuiyKo5XYAI62dm?format=jpg&name=small,1,,
Rossana Braga,@rossana_ribeir,2021-02-18T22:38:38.000Z,"Aí dentu !!! Aproveita e bota uma focinheira e aplica uma vacina da raiva no miserável 
 #DanielSilveiraLivre",GIF,https://pbs.twimg.com/tweet_video_thumb/EuivoM9WQAMCW9e.jpg,,,1
thomaz,@thommy_thomaz,2021-02-18T22:37:55.000Z,"Warrior é uma série DAQUELAS pra quem curte porrada boa, mas é muito boa também em retratar a forma em que a desumanização dos chineses no ocidente acontecia. ainda mais depois do coronavírus, que mostrou estar bem vivo esse modus operandi",,https://pbs.twimg.com/media/EuivGo_WQAUAAmO?format=jpg&name=small,,,
TuneIn Brasil,@tuneinbrasil,2021-02-18T23:30:14.000Z,Erro 404 - Página não encontrada #RadioBombando #Coronavirus #Noticias,"BandNews FM Rio
A BandNews FM é a primeira rede brasileira de emissoras de rádio em FM com jornalismo 24 horas no ar. A cada 20 minutos, oferecemos ao ouvinte um jornal completo e atualizado, com a opinião dos...
tunein.com",https://pbs.twimg.com/card_img/1361337420336144385/f8zhNMsB?format=png&name=240x240,,,
Ana,@roseana08,2021-02-18T20:29:57.000Z,"Em resposta a 
@JorgeSo80841960
 e 
@mab_sp125","Nossa, q nervosinho. toma ivermectina. Mata qq praga.",https://abs-0.twimg.com/emoji/v2/72x72/1f609.png,1,,
Claudio Dantas,@claudioedantas,2021-02-18T22:29:51.000Z,Enfermeira da ‘vacina de vento’ é indiciada por peculato e crime contra saúde pública,"Enfermeira da 'vacina de vento' é indiciada por peculato e crime contra saúde pública - O Antagon...
A técnica de enfermagem Rozemary Gomes Pita foi indiciada por peculato e crime contra a saúde pública por não ter aplicado a vacina contra a Covid em um idoso, em Niterói, região metropolitana do...
oantagonista.com",https://pbs.twimg.com/card_img/1362529790499184643/pPpkcPbp?format=jpg&name=small,18,43,250
Victor Machado,@vitao_vhm,2021-02-18T23:49:10.000Z,A vacina que certas pessoas querem:,,https://pbs.twimg.com/media/Eui_xwtXMAYKz8o?format=jpg&name=small,1,,
Vieira,@Vieira_Rafaz,2021-02-18T22:16:21.000Z,"Como vocês conseguem enviar uma sonda pra marte e não conseguem providenciar uma imunização decente, me conta","Comentar o Tweet
Sacani (Space Today)
@SpaceToday1
 · 18 de fev
Cratera Jezero, Marte, 18 de fevereiro de 2021, 17:55, hora de Brasília, começa uma nova era na exploração marciana, vamos atrás de sinais de vida antiga, essa é a primeira imagem feita pelo Rover Perseverance após o pouso, e a primeira a gente nunca esquece!!!! #Perseverance",https://pbs.twimg.com/profile_images/587756133227618304/0PUEQ798_mini.png,,,1
UOL Notícias,@UOLNoticias,2021-02-18T22:35:11.000Z,"Rasgaram cartão de vacina da minha mãe e colocaram Butantan, diz Bolsonaro","Rasgaram cartão de vacina da minha mãe e colocaram Butantan, diz Bolsonaro
O presidente Jair Bolsonaro (sem partido) disse hoje que rasgaram o cartão de vacinação da...
noticias.uol.com.br",https://pbs.twimg.com/card_img/1362531143082520583/F7vef4pV?format=png&name=small,241,51,202
Zélia,@Zlia32562193,2021-02-18T22:41:45.000Z,U que vocês que voto no Bolsonaro sente ver U povo morrendo de coronaviuros sem vacina sem auxílio i sem emprego i sem comida i tudo subindo de preços i a gasolina nas alturas,,https://pbs.twimg.com/media/EuiwWQjXYAAvi1H?format=jpg&name=small,,7,33
Robert de Jesus Sant,@betojstos_rjs,2021-02-18T23:03:03.000Z,Milhões de brasileiros estão sem garantir o sustento de suas famílias. Precisamos pressionar a Câmara dos Deputados pela prorrogação do auxílio emergencial de #600AteOFimDaPandemia. Assine agora a petição:,"A vacina chegou mas a pandemia não acabou!
Pressione o presidente da Câmara pela prorrogação do auxílio emergencial.
auxilioateofimdapandemia.org",https://pbs.twimg.com/card_img/1361650125827932160/qvf1XAu1?format=png&name=small,,,
UOL,@UOL,2021-02-18T22:35:26.000Z,"Rasgaram cartão de vacina da minha mãe e colocaram Butantan, diz Bolsonaro","Rasgaram cartão de vacina da minha mãe e colocaram Butantan, diz Bolsonaro
O presidente Jair Bolsonaro (sem partido) disse hoje que rasgaram o cartão de vacinação da...
noticias.uol.com.br",https://pbs.twimg.com/card_img/1362531143082520583/F7vef4pV?format=png&name=small,76,19,89
Sandroka13,@Sandroka131,2021-02-18T22:37:36.000Z,"Pazzuello prometeu 230 milhões de doses de vacina até junho, o auxílio deveria ser emergencial, mas Bolsonaro tem outras prioridades até que o congresso vote a PEC emergencial. Bike é uma delas. #PECEmergencialNAO",,https://pbs.twimg.com/media/EuivZZyWYAUG9T-?format=jpg&name=small,1,5,10
Graca Lousada,@lousada_graca,2021-02-18T23:59:01.000Z,E a vacina?,,https://pbs.twimg.com/media/EujCB77XEAIVd3z?format=jpg&name=small,,,
AllYouNeedIsACat,@humanlyfeline,2021-02-18T22:54:24.000Z,Variante Jamaicana do Covid 19,,https://pbs.twimg.com/media/EuizJxKXUAI31pG?format=png&name=small,,,
isad,@potimilaguar,2021-02-18T23:18:43.000Z,MEU DEUS É ELA CONTEMPORÂNEA MODERNA SEM LIMITES INCRÍVEL PERFEITA NAMORAL QUE ODIOOOO,"De 
luciana",https://pbs.twimg.com/ext_tw_video_thumb/1362539137228828672/pu/img/A-Ew47QYVaZCP-6J.jpg,,,
Aos Fatos,@aosfatos,2021-02-18T22:33:50.000Z,NO AR. Críticas à prisão de deputado Daniel Silveira dominam debate no Twitter e no Facebook. https://aosfatos.org/noticias/criticas-prisao-de-deputado-daniel-silveira-dominam-debate-no-twitter-e-no-facebook/…,,https://pbs.twimg.com/media/EuiugwpWYAYT3he?format=jpg&name=small,3,16,36
#LulaLivre#VoltaPT,@ruyblackmirror,2021-02-18T23:06:19.000Z,"Cortina de Fumaça, enquanto isso, venda da Refinaria, aumento dos combustíveis, falta da vacina, recorde de Mortes pela Covid, auxilio emergencial engavetado, gastos das forças armadas, Vaza Jato e a boiada vai passando... #MoroeDallagnolnaCADEIA #ForaBolsonaroGenocida",,https://pbs.twimg.com/media/Eui19-3WYAQ4qLf?format=jpg&name=small,,,
Cyber News,@realcybernews,2021-02-18T22:48:37.000Z,"#FakeNews da 
@portalR7
. 
Mãe do presidente da república toma vacina de #Oxford e mídia má intencionada publica notícias falsas sobre o evento.",,https://pbs.twimg.com/media/EuiuxcqXEAEaLhq?format=jpg&name=small,1,,
Cyber News,@realcybernews,2021-02-18T22:48:39.000Z,"O presidente Jair Bolsonaro disse hoje que rasgaram o cartão de vacinação da mãe um tempo após a aplicação da primeira dose do imunizante.  na semana passada, a mãe recebeu a vacina AstraZeneca/Oxford contra a covid-19, mas mudaram o cartão e colocaram a vacina CoronaVac.",,https://pbs.twimg.com/media/EuixYZ2XUAI1P7O?format=png&name=small,,,
NasRuas,@NAS_RUAS,2021-02-18T22:47:51.000Z,Brasil e Israel devem cooperar para desenvolver medicamentos contra o novo coronavírus. EXO-CD24 é um spray nasal desenvolvido pelo Centro Médico de Ichilov de Israel com eficácia próxima de 100%.,,https://pbs.twimg.com/media/EuixvLvXMAMSNg-?format=jpg&name=small,3,18,74
lucas geovane,@lucasgeos,2021-02-18T23:34:27.000Z,nem acredito que vou ser vacinado daqui uns dias VAI PRO INFERNO CORONA VÍRUS,,https://pbs.twimg.com/media/Eui8aHNWYAEITd9?format=jpg&name=small,1,,
Jorge Tadeu,@jorgetadeu7,2021-02-18T23:52:01.000Z,"Brasil ultrapassa 10 milhões de casos de coronavírus e tem 243.457 mortes. São 1.367 mortes e 51.879 novos diagnósticos a mais que ontem. #coronavirus 
 https://poder360.com.br/coronavirus/brasil-ultrapassa-10-milhoes-de-casos-de-coronavirus-e-tem-243-457-mortes/…",,https://pbs.twimg.com/media/EujAbQXWgAAhYoV?format=jpg&name=small,,1,
capital paranaense.blogspot.com,@capitalparanae1,2021-02-18T23:29:41.000Z,"casos confirmados do novo coronavírus no Paraná passou de 600 mil.

Com 92 novas mortes, o total de óbitos pela Covid-19 no Paraná é de 10.907, segundo a secretaria.",,https://pbs.twimg.com/media/Eui7TWOXAAILDxk?format=jpg&name=small,,1,
Rangel,@rangelteve,2021-02-18T23:29:27.000Z,taporra: Mutação neutralizou anticorpos produzidos pela vacina.  #SBTBrasil,,https://pbs.twimg.com/media/Eui7M_gXYAIFt0N?format=jpg&name=small,,,
Vladyson Viana,@Vladyson,2021-02-18T23:59:34.000Z,"Não é exagero chamar de genocida um presidente q menospreza quase 250 mil mortos! Que ignora a ciência, boicota a vacina e estimula o uso de cloroquina sem nenhuma comprovação científica! Que esta preocupado com armas do que com a vacina que pode salvar vidas!#BolsonaroGenocida",,https://pbs.twimg.com/media/EujCKJgXYAIHEsb?format=jpg&name=small,,2,1
iG Último Segundo,@ultimosegundo,2021-02-18T22:46:45.000Z,"Bolsonaro nega que sua mãe tenha sido vacinada com a CoronaVac: ""Rasgaram o cartão dela e colocaram Butantan"" -> https://tinyurl.com/2lf24fhl",,https://pbs.twimg.com/media/EuixfTtXEAAQmCu?format=jpg&name=small,25,5,14
Ministério do Turismo,@MTurismo,2021-02-08T18:03:58.000Z,"O Brasil é maravilhoso e no verão fica ainda mais. Viajar na estação mais alegre do ano é sempre uma ótima ideia. Só não pode esquecer a animação, o espírito aventureiro, a máscara de proteção e o álcool em gel, combinado? Viaje com responsabilidade.","Retomada do turismo
turismo.gov.br",https://pbs.twimg.com/amplify_video_thumb/1358838326237818883/img/zieQj3PmydDSmu2X.jpg,79,57,640
Thiago Menezes,@thiagog2m,2021-02-18T23:36:02.000Z,"país tem um bom sistema de vacinação, mas falta vacina. culpa de quem?","Comentar o Tweet
UOL
@UOL
 · 18 de fev
Brasil consegue vacinar 60 milhões por mês contra covid-19; só falta a vacina, diz fundador da Anvisa http://zpr.io/RRbBa",https://pbs.twimg.com/profile_images/1145768271976833025/eJwMOVfN_mini.png,1,,5
2021 o ano das gostosas,@Mar_fmedeiros,2021-02-19T23:33:54.000Z,"Em resposta a 
@tuitacastiel","Sou a gatinha Chloe, preciso de ajuda pra sair do paredão da vida e conseguir um lar, sem preconceito e cheio de amor! ME ADOTA! Também estou precisando de doações pra vacina e cuidados, qualquer ajuda é bem vinda! 
RECIFE - 81 999634381 
Insta: @adoteachloe
PIX: 05506074476",https://abs-0.twimg.com/emoji/v2/72x72/1f431.png,,23,61
DILO234,@dilo234fmg,2021-02-19T22:39:17.000Z,"Em resposta a 
@Estadao","Que tal essa porra? Estamos falando desde o início dos primeiros estudos sobre esse maldito vírus, nenhuma vacina terá eficácia, nem só por causa das variantes. E o objetivo da disseminação tem fim específico. Os pesquisadores entenderão! ",https://abs-0.twimg.com/emoji/v2/72x72/1f44d.png,30,,4
Thaís,@Thais_ors,2021-02-19T22:05:38.000Z,"E eu feliz e iludida que não tinha perdido o aniversário pro coronga ano passado, perderei nesse ","Comentar o Tweet
+a
@maisa
 · 20 h
Mês que vem a ""quarentena"" no Brasil completa 1 ano. E eu achando q ficaria 2 semaninhas em casa e td ia se resolver ",https://pbs.twimg.com/profile_images/1324760665769336834/o982D51Y_mini.jpg,,,3
henrique,@magalskii_,2021-02-19T22:23:06.000Z,"que legal não é mesmo?!
CORONA FILHA DA PUTAAAAAAAA",,https://pbs.twimg.com/media/Eun1qk1XAAECRk8?format=jpg&name=small,,3,16
Jornal da Record,@jornaldarecord,2021-02-19T23:50:14.000Z,"Líderes do G7, grupo formado pelas maiores economias do mundo, anunciaram uma ajuda equivalente a R$ 40,5 bilhões para a vacinação contra a covid-19 #JornalDaRecord #JR24H",,https://pbs.twimg.com/amplify_video_thumb/1362912162042183680/img/5sWlPqVBdeOwKQMD.jpg,,2,12
árbitro de vídeo,@leandrolopes,2021-02-19T22:09:57.000Z, governador eduardo leite acaba de falar em live que haverá suspensão geral de atividades e restrição de circulação em todo o rio grande do sul entre 22h e 5h. começa amanhã e vale até 1º de março. hoje vivemos o pior cenário da pandemia no estado.,,https://pbs.twimg.com/media/EunypxlXIAAKwIW?format=jpg&name=small,9,157,359
lα²,@Citereia_,2021-02-19T23:37:15.000Z,"MEUS BISAVÓS TOMARAM A SEGUNDA DOSE DA VACINA CONTRA COVID
EU TÔ TÃO FELIZ AAAAAAAA",,https://pbs.twimg.com/media/EuoGnSkWYAASLOa?format=jpg&name=360x360,,,2
CNN Brasil,@CNNBrasil,2021-02-19T22:47:37.000Z,"Teste da vacina da Pfizer em crianças do Brasil, rompimento do príncipe Harry com a Família Real britânica e mais notícias desta sexta-feira (19). Assista ao 5 Fatos Noite:",,https://pbs.twimg.com/media/Eun7N8oXEAoX8PJ.jpg,2,,41
BBBell,@bebellfdes,2021-02-19T22:57:11.000Z,"tô morrendo com mainha dançando bumbum tantan com as amigas dps de ter tomado a segunda dose da vacina KKKKKKK, eu ameeeei AAAAAAAA",,https://pbs.twimg.com/ext_tw_video_thumb/1362898813523030017/pu/img/OwEp3cmnAJaMHRyV.jpg,1,,3
Rodrigo Pinheiro,@Rodrigo_PE_,2021-02-19T22:26:15.000Z,"Gente, iniciamos a 2ª dose da vacina contra a Covid-19. 
 Já são mais de 9 mil doses aplicadas em profissionais de saúde e idosos dessa primeira fase. 
 Juntos, vamos sair mais fortes do que entramos nessa pandemia. ",,https://pbs.twimg.com/media/Eun2Y3rXMAMkp44?format=jpg&name=small,,,1
TRIO BLINDADO BBB21,@bbb21_quarteto,2021-02-19T22:55:27.000Z,"Above obrigadoooooooooooo pela liderança da Sarah. O Brasil está muito feliz ""Não temos Vacina mais temos #BBB21 e Above"".",,https://pbs.twimg.com/ext_tw_video_thumb/1362898389755715586/pu/img/MmQQBqRlLb9Ei4eR.jpg,,1,8
O SAMUEL,@choveemmim,2021-02-19T22:23:38.000Z, o meu look para levar a vacina ,,https://pbs.twimg.com/media/Eun1xPSXIAAMonJ?format=jpg&name=900x900,,,1
Maria Laura Assis,@MLauraAssis,2021-02-19T22:23:46.000Z,"AGORA | O presidente Alberto Fernández pede demissão do ministro da Saúde, Ginés González García, após escândalo que “permitia” pessoas próximas ao governo, furarem fila no processo de imunização contra a Covid-19.",,https://pbs.twimg.com/media/Eun10ZDXcAg4RTT?format=jpg&name=small,9,73,324
Otavio Ranzani,@otavio_ranzani,2021-02-19T18:13:27.000Z,"Eu não sei se está todo mundo ciente, mas vamos lá:

1-Temos vários novos focos espalhados de colapso do sistema em cidades menores e maiores
2-Assumindo que não aumentamos absurdamente a testagem
3-Estes colapsos devem ser majoritariamente por novas variantes

Jaú e Manaus",,https://pbs.twimg.com/media/Eum5dAlXYAElUOf?format=jpg&name=small,23,232,852
Bus,@Susbus4,2021-02-19T22:43:33.000Z,"Aí me refutaste

Eu indo buscar os nano chips pra botar na minha vacina pra dar aquele saborzinho:",,https://pbs.twimg.com/ext_tw_video_thumb/1362895606386216964/pu/img/41ZFbUMdwiM3TYQb.jpg,1,,1
pips&ninolas conta de bffs ♡,@nihilisthearts,2021-02-19T22:09:10.000Z,"to com dor de cabeca, dor na garganta , resfriada... se for corona eu me m","De 
pips&ninolas conta de bffs ♡",https://pbs.twimg.com/ext_tw_video_thumb/1362717419970650113/pu/img/lwHrpDPS99WTovvZ.jpg,1,,
podcast Agora Entendi!,@PEntendi,2021-02-19T23:46:29.000Z,"A vacinação no Brasil finalmente começou! 
 E o Agora Entendi fez um episódio especial pra gente compreender porque alguns grupos, além de idosos, possuem prioridade em receber a vacina. Indígenas e quilombolas são grupos que necessitam urgente de proteção. Bora entender o pq?",,https://pbs.twimg.com/media/EuoIwC6XUAM7pau?format=jpg&name=small,1,1,1
Desmentindo Bolsonaro,@desmentindobozo,2021-02-19T23:42:15.000Z,Estamos analisando o VAR para confirmar se teremos Desmentindo Bolsonaro sobre a Petrobras,GIF,https://pbs.twimg.com/tweet_video_thumb/EuoHx3kXMAEos4l.jpg,25,28,701
Mário A. Macedo,@Mmacedo_tweets,2021-02-19T22:02:35.000Z,"Estudo em profissionais de saúde em Israel com uma dose da vacina Pfizer. Redução clara da infeção após uma dose.
Dados aconselham que em contextos de grande escassez, a segunda dose seja adiada para quem mais pessoas beneficiem desta proteção","Comentar o Tweet
The Lancet
@TheLancet
 · 19 de fev
NEW Correspondence reports early findings from study of #Pfizer #vaccine in health-care workers in Israel, suggesting early reductions in #COVID19 infection and symptomatic rates following first dose. Read https://hubs.li/H0GVPyD0",https://pbs.twimg.com/profile_images/378800000725668351/16bf102fc319d621a456d9f821071253_mini.jpeg,5,13,66
G1 Sergipe,@g1se,2021-02-19T22:47:47.000Z,Prefeitura de Umbaúba suspende temporariamente vacinação contra a Covid-19 https://glo.bo/3ueRKzn #G1 #G1SE,"Prefeitura de Umbaúba em Sergipe suspende temporariamente vacinação contra a Covid-19
Medida atente a uma decisão judicial e uma ação movida pelo Ministério Público, que recebeu a denúncia de que a vacinação não estava sendo destinada corretamente ao grupo prioritário. Prefeitura nega...
g1.globo.com",https://pbs.twimg.com/card_img/1361807532126310404/Suc6deLI?format=jpg&name=small,,1,2
DW Brasil,@dw_brasil,2021-02-19T22:22:59.000Z,"Ao todo, 244,7 mil pessoas morreram devido ao coronavírus desde o início da epidemia. País tem ainda 51 mil novos casos, e total de infectados já passa de 10 milhões.","Brasil tem 1.308 mortes por covid-19 em 24 horas
Ao todo, 244,7 mil pessoas morreram devido ao coronavírus desde o início da epidemia. País tem ainda 51 mil novos casos, e total de infectados já passa de 10 milhões.
dw.com",https://pbs.twimg.com/card_img/1362632250429423617/dqJwm5gx?format=jpg&name=small,,15,35
Andre Gomez,@AndreSouza742,2021-02-19T23:21:32.000Z,"Demorei 3 horas pra fazer uma página de extrato bancário 

Corona comeu meus neurônios",,https://pbs.twimg.com/ext_tw_video_thumb/1362905146943037446/pu/img/GlqHikPi2QDJT0iN.jpg,1,,1
Adufs,@Adufs,2021-02-19T22:02:42.000Z,"CARREATA E BICICLEATA ""FORA BOLSONARO"" NESTE DOMINGO (21)

Fora Bolsonaro!

Auxílio Emergencial já e de R$ 600,00!

Pela criação de Empregos!

Vacinação para todos, gratuita e imediata!  

Em defesa do SUS!",,https://pbs.twimg.com/media/Eunw9JxWQAE5xgf?format=jpg&name=small,,2,1
Bruno Simões,@bgsimoes,2021-02-19T23:03:25.000Z,Eu só queria saber se o Fiuk é idoso ou profissional de saúde pra tomar vacina antes dos demais. #BBB21,,https://pbs.twimg.com/media/Eun-5HFWQAY1pAr?format=jpg&name=small,,,1
emilly,@cabecadexota,2021-02-19T23:13:13.000Z,“as aulas serão suspensas por 15 dias”......... pq corona pq,"Comentar o Tweet
+a
@maisa
 · 20 h
Mês que vem a ""quarentena"" no Brasil completa 1 ano. E eu achando q ficaria 2 semaninhas em casa e td ia se resolver ",https://pbs.twimg.com/profile_images/1324760665769336834/o982D51Y_mini.jpg,,1,
bia consultora especial BBB,@machadobbea,2021-02-19T23:51:44.000Z,"eu: nossa quetar em casa né corona e tal melhor evitar bom q economiza dinheiro tbm 

eu toda sexta feira: hmmm quem será q vai me chamar pra beber esse final de semana",GIF,https://pbs.twimg.com/tweet_video_thumb/EuoJ8uWXIAYnwFi.jpg,1,,1
Juliana Santos,@_JulianaSantos_,2021-02-19T22:47:44.000Z,"Saudades de ir aos jogos 
Se saia Corona vírus!",,https://pbs.twimg.com/media/Eun7TKXXYAUy7ds?format=jpg&name=medium,,,1
A TARDE,@atarde,2021-02-19T22:08:21.000Z,ACM Neto critica plano de vacinação do governo Bolsonaro: “Precisamos vacinar” http://atarde.uol.com.br/politica/noticias/2158470-acm-neto-critica-plano-de-vacinacao-do-governo-bolsonaro-precisamos-vacinar…,,https://pbs.twimg.com/media/EunyS7-XUAYlTQG?format=jpg&name=small,20,9,84
